"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000251686877","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-USW1-AWS-In-Bytes",,"3510989","$0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Northern California)","2015/05/01 00:00:00","2015/05/31 23:59:59","0.00433061","0.0","USD","0.000000","0.0","0.000000","None","0.000000"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000251686878","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","AU-DataTransfer-Out-Bytes",,"3506671","$0.140 per GB - first 10 TB / month data transfer out","2015/05/01 00:00:00","2015/05/31 23:59:59","0.00002663","0.150206534","USD","0.000004","0.0","0.000000","None","0.000004"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000251686879","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APS1-CW:MetricMonitorUsage",,"4870356","$0.00 per metric-month - first 10 metrics","2015/05/01 00:00:00","2015/05/31 23:59:59","0.7432794","0.1297022358","USD","0.096405","0.0","0.000000","None","0.096405"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000251686880","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","APN1-Requests-Tier2",,"3309783","$0.0037 per 10,000 GET and all other requests","2015/05/01 00:00:00","2015/05/31 23:59:59","2065.0","3.7E-7","USD","0.000764","0.0","0.000000","None","0.000764"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000251686881","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-UGW1-AWS-In-Bytes",,"3510832","$0.00 per GB - US East (Northern Virginia) data transfer from AWS GovCloud (US)","2015/05/01 00:00:00","2015/05/31 23:59:59","0.00048556","0.0","USD","0.000000","0.0","0.000000","None","0.000000"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000254438195","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-APS1-AWS-In-Bytes",,"3510979","$0.00 per GB - Asia Pacific (Tokyo) data transfer from Asia Pacific (Singapore)","2015/05/01 00:00:00","2015/05/31 23:59:59","0.36123257","0.0","USD","0.000000","0.0","0.000000","None","0.000000"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000253467822","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-USW1-AWS-Out-Bytes",,"3510972","$0.09 per GB - Asia Pacific (Tokyo) data transfer to US West (Northern California)","2015/05/01 00:00:00","2015/05/31 23:59:59","0.00009091","0.08799912","USD","0.000008","0.0","0.000000","None","0.000008"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000251686883","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EU-USW2-AWS-Out-Bytes",,"3510783","$0.02 per GB - EU (Ireland) data transfer to US West (Oregon)","2015/05/01 00:00:00","2015/05/31 23:59:59","0.00051771","0.0193158332","USD","0.000010","0.0","0.000000","None","0.000010"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000250846502","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-EU-AWS-In-Bytes",,"3510983","$0.00 per GB - Asia Pacific (Tokyo) data transfer from EU (Ireland)","2015/05/01 00:00:00","2015/05/31 23:59:59","0.00004094","0.0","USD","0.000000","0.0","0.000000","None","0.000000"
"Estimated","102964196778","102964196778","LinkedLineItem","5600000000251686884","2015/05/01 00:00:00","2015/05/31 23:59:59","2015/05/19 19:21:12","TP-LINK Technologies Co., Ltd.","TP-LINK Technologies Co., Ltd.","No.5 Keyuan Road  South Building , Shenzhen, GD, 518057, CN","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","US-DataTransfer-Out-Bytes",,"3506636","$0.085 per GB - first 10 TB / month data transfer out","2015/05/01 00:00:00","2015/05/31 23:59:59","1.04180606","0.0850004654","USD","0.088554","0.0","0.000000","None","0.088554"
